system,qid,query,query_body,answer_id,rank,relevance,time
taat,24540,"How to intentionally get denied entry to the US, without getting into trouble?","I have a multiple entry visitors visa for five years. I went to USA last year and lived there for one year with my husband (6 months entry and other 6 months of extension). 
 I left USA legally. Now my family wants me to go back and live with my stupid in-laws and husband in USA. I don't want to go but I have family issues and I have to go.  Is there a way I can get deported from the airport? 
 How can I get denied at the airport from entering USA without getting in trouble? 
(My husband overstayed his visa and he's now an illegal immigrant there. The problem is, if I get an entry he'll make me overstay too and I don't want that) 
 I'm from Pakistan, and we have a Pakistani passport.  I also have a Schengen visa and am currently a Spanish resident. 
",104522,5,-1,0.07159599999431521
taat,24540,"How to intentionally get denied entry to the US, without getting into trouble?","I have a multiple entry visitors visa for five years. I went to USA last year and lived there for one year with my husband (6 months entry and other 6 months of extension). 
 I left USA legally. Now my family wants me to go back and live with my stupid in-laws and husband in USA. I don't want to go but I have family issues and I have to go.  Is there a way I can get deported from the airport? 
 How can I get denied at the airport from entering USA without getting in trouble? 
(My husband overstayed his visa and he's now an illegal immigrant there. The problem is, if I get an entry he'll make me overstay too and I don't want that) 
 I'm from Pakistan, and we have a Pakistani passport.  I also have a Schengen visa and am currently a Spanish resident. 
",158626,6,-1,0.07159599999431521
taat,24540,"How to intentionally get denied entry to the US, without getting into trouble?","I have a multiple entry visitors visa for five years. I went to USA last year and lived there for one year with my husband (6 months entry and other 6 months of extension). 
 I left USA legally. Now my family wants me to go back and live with my stupid in-laws and husband in USA. I don't want to go but I have family issues and I have to go.  Is there a way I can get deported from the airport? 
 How can I get denied at the airport from entering USA without getting in trouble? 
(My husband overstayed his visa and he's now an illegal immigrant there. The problem is, if I get an entry he'll make me overstay too and I don't want that) 
 I'm from Pakistan, and we have a Pakistani passport.  I also have a Schengen visa and am currently a Spanish resident. 
",169499,7,-1,0.07159599999431521
taat,24540,"How to intentionally get denied entry to the US, without getting into trouble?","I have a multiple entry visitors visa for five years. I went to USA last year and lived there for one year with my husband (6 months entry and other 6 months of extension). 
 I left USA legally. Now my family wants me to go back and live with my stupid in-laws and husband in USA. I don't want to go but I have family issues and I have to go.  Is there a way I can get deported from the airport? 
 How can I get denied at the airport from entering USA without getting in trouble? 
(My husband overstayed his visa and he's now an illegal immigrant there. The problem is, if I get an entry he'll make me overstay too and I don't want that) 
 I'm from Pakistan, and we have a Pakistani passport.  I also have a Schengen visa and am currently a Spanish resident. 
",181560,8,-1,0.07159599999431521
taat,24540,"How to intentionally get denied entry to the US, without getting into trouble?","I have a multiple entry visitors visa for five years. I went to USA last year and lived there for one year with my husband (6 months entry and other 6 months of extension). 
 I left USA legally. Now my family wants me to go back and live with my stupid in-laws and husband in USA. I don't want to go but I have family issues and I have to go.  Is there a way I can get deported from the airport? 
 How can I get denied at the airport from entering USA without getting in trouble? 
(My husband overstayed his visa and he's now an illegal immigrant there. The problem is, if I get an entry he'll make me overstay too and I don't want that) 
 I'm from Pakistan, and we have a Pakistani passport.  I also have a Schengen visa and am currently a Spanish resident. 
",8468,9,-1,0.07159599999431521
taat,24540,"How to intentionally get denied entry to the US, without getting into trouble?","I have a multiple entry visitors visa for five years. I went to USA last year and lived there for one year with my husband (6 months entry and other 6 months of extension). 
 I left USA legally. Now my family wants me to go back and live with my stupid in-laws and husband in USA. I don't want to go but I have family issues and I have to go.  Is there a way I can get deported from the airport? 
 How can I get denied at the airport from entering USA without getting in trouble? 
(My husband overstayed his visa and he's now an illegal immigrant there. The problem is, if I get an entry he'll make me overstay too and I don't want that) 
 I'm from Pakistan, and we have a Pakistani passport.  I also have a Schengen visa and am currently a Spanish resident. 
",112302,10,-1,0.07159599999431521
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",110503,1,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",27737,2,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",169499,3,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",8468,4,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",128525,5,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",14502,6,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",21243,7,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",25061,8,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",113792,9,-1,0.04065530002117157
taat,1224,Tactics to avoid getting harassed by corrupt police?,"In Uzbekistan I was stopped, searched and questioned six times in one day. 
 At the border with Tajikistan, one official tried hiding my paperwork to elicit something from me. 
 In Kyrgyzstan, I was physically harassed and detained by the police, and about US$30 taken while they searched everything on me and a Dutch backpacker I was going to get food with. 
 I'm not particularly dodgy looking - it's happening to a lot of backpackers I meet.  Tourists are apparently a prime target for corrupt officials. 
 Any suggestions or tactics for avoiding these occurrences?  Aside from carrying only photocopies of your passport so that they can't hold your passport ransom, I've not heard many successful tips... 
",127378,10,-1,0.04065530002117157
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",97705,1,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",60045,2,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",85192,3,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",96462,4,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",97701,5,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",105551,6,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",107379,7,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",47552,8,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",85128,9,-1,0.00034119992051273584
taat,96447,Why prohibit engine braking?,"When I learned driving in The Netherlands (in a car with a manual gearbox), I learned that on a down slope¹, I should switch to low gear and use the engine to brake, thus reducing the wear on the brakes.  In Dutch, this is called  op de motor remmen , which literally translates as  braking on the engine . 
 In the USA, I have seen signs prohibiting  engine braking : 
 
""No engine braking"" sign outside Portage, Wisconsin.   Source:  Wikimedia Commons . 
 What exactly is prohibited here, and why? 
 
 ¹ In The Netherlands — strictly theoretical ;-) 
",85130,10,-1,0.00034119992051273584
boolean,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",88871,1,-1,0.0027818999951705337
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",161999,1,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",52101,2,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",74709,3,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",147625,4,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",147816,5,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",110503,6,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",114850,7,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",140040,8,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",44481,9,-1,0.07039290003012866
taat,98367,"Boss is asking for passport, but it has a stamp in it I don't want him to see. What to do?","I am an Indian national who has been working in Africa for 10 months. This stay in Africa is my first time leaving India. My passport has no previous stamps or marks in it. I recently had an emergency back at home and my boss kept refusing me a quick visit. I went back to India without his knowledge, and now he is asking for my passport. I can't let him see my back home visit on my passport. Should I glue the airline stamp pages together? 
",116632,10,-1,0.07039290003012866
boolean,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",2543,1,-1,0.0002951000351458788
boolean,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",59083,2,-1,0.0002951000351458788
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",74082,1,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",2543,2,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",2556,3,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",47996,4,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",73994,5,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",76368,6,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",118173,7,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",124846,8,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",59083,9,-1,0.005876799928955734
taat,2539,How to avoid drinking vodka?,"This summer, I spent some time in Moscow and St. Petersburg; I also visited a friend and his family. Their custom was to drink a lot of vodka during the meal. We, the guests, also had to drink some vodka; but obviously we'd had enough before our Russian friends. ;) But it was very difficult for us to convince them that it would be unwise for us to drink more vodka. I think, in fact, that we slightly offended them. 
 If I'm invited to a meal with my hosts, how can I avoid drinking a lot of vodka without offending them? I think it wouldn't be too difficult if I didn't drink at all. Then I could say that I don't drink for religious or medical reasons. But what excuse could I use if I've already started drinking and want to stop? 
",119468,10,-1,0.005876799928955734
taat,66845,I don't know my nationality. How can I visit Denmark?,"I was born in a Thailand refugee camp to Vietnamese parents, but quickly as an infant, they immigrated to Denmark. We lived there for 10-11 years and then moved to the U.S. I am a green card holder of U.S. and I plan to travel to Denmark but I cannot get a U.S. passport (not a U.S. citizen) and I can't get a Danish passport either since my nationality has not been established. Who can help me answer those questions?  
 My mother and I have a joint Danish travel document (I don't have a passport because I was not issued one since I was young) and my mother claims she doesn't either. However, how did we travel to Spain, Romania, and France from Denmark (via airtravel) and not have one??  Our travel document doesn't indicate where we've traveled. I reallly really really need help because I have called the Danish Consulate/Embassy as well as Thai Consulate and no one is able to give me any answers. 
 I cannot get a visa to Denmark because when they ask what country I am a citizen of, I can't answer that.  
",45118,1,-1,0.031782399979420006
taat,66845,I don't know my nationality. How can I visit Denmark?,"I was born in a Thailand refugee camp to Vietnamese parents, but quickly as an infant, they immigrated to Denmark. We lived there for 10-11 years and then moved to the U.S. I am a green card holder of U.S. and I plan to travel to Denmark but I cannot get a U.S. passport (not a U.S. citizen) and I can't get a Danish passport either since my nationality has not been established. Who can help me answer those questions?  
 My mother and I have a joint Danish travel document (I don't have a passport because I was not issued one since I was young) and my mother claims she doesn't either. However, how did we travel to Spain, Romania, and France from Denmark (via airtravel) and not have one??  Our travel document doesn't indicate where we've traveled. I reallly really really need help because I have called the Danish Consulate/Embassy as well as Thai Consulate and no one is able to give me any answers. 
 I cannot get a visa to Denmark because when they ask what country I am a citizen of, I can't answer that.  
",45119,2,-1,0.031782399979420006
taat,66845,I don't know my nationality. How can I visit Denmark?,"I was born in a Thailand refugee camp to Vietnamese parents, but quickly as an infant, they immigrated to Denmark. We lived there for 10-11 years and then moved to the U.S. I am a green card holder of U.S. and I plan to travel to Denmark but I cannot get a U.S. passport (not a U.S. citizen) and I can't get a Danish passport either since my nationality has not been established. Who can help me answer those questions?  
 My mother and I have a joint Danish travel document (I don't have a passport because I was not issued one since I was young) and my mother claims she doesn't either. However, how did we travel to Spain, Romania, and France from Denmark (via airtravel) and not have one??  Our travel document doesn't indicate where we've traveled. I reallly really really need help because I have called the Danish Consulate/Embassy as well as Thai Consulate and no one is able to give me any answers. 
 I cannot get a visa to Denmark because when they ask what country I am a citizen of, I can't answer that.  
",124182,3,-1,0.031782399979420006
